PC1,PC2,PC3,PC4,PC5,rainfall
-1.6893238,2.0490954,-0.531938,-0.3345935,0.9142155,1.0
-1.3910215,1.7632776,-0.5930054,-0.48465297,0.39251757,1.0
-0.7027059,2.3620687,-0.28761396,0.9978762,0.9417956,1.0
-1.024256,1.4588765,-0.8685879,0.20861675,0.40062737,1.0
-1.2630627,-2.2977905,0.6488183,0.11682742,-0.8756595,0.0
-1.4108539,0.72162753,-0.7033814,-0.08033415,-0.3327517,0.0
-1.9819492,2.1633005,1.4364017,-0.4409849,0.26832217,1.0
-2.2275844,1.3990251,-0.3636415,-0.6998265,0.608189,1.0
-1.5209355,0.9453833,0.5399402,-0.22239672,-0.811783,1.0
-3.9407268,0.6703604,0.26170772,1.089827,-0.2648361,1.0
-1.3064626,2.0224347,1.1925659,-0.5881165,0.44769713,1.0
-3.206975,-3.0400064,-0.9554807,0.17257506,1.20641,0.0
-1.7804167,1.7230208,0.040091794,-0.21838431,0.5837458,1.0
-1.9459275,1.5003382,1.4407467,-0.63841146,-0.3509683,1.0
-0.86148334,1.8274469,-0.8370963,0.016410733,-0.28380796,1.0
-1.8269193,0.7771438,-0.45086244,0.12605704,-0.77445596,0.0
-1.5480626,1.6120074,-1.1984121,-0.20256038,0.103589825,1.0
-3.7451594,0.8380437,1.2650604,-0.31356212,0.4879665,1.0
-3.027183,-0.3118119,-0.14799848,0.5456482,-1.3135394,1.0
-2.6842227,-2.1518428,1.6231815,-0.81659555,0.6127852,0.0
-4.4788885,0.50925714,-0.46267962,0.6926159,-0.38935766,1.0
-3.7451704,1.1986411,1.4615624,2.01149,1.3135145,1.0
-3.4377623,0.60306317,1.5165561,-0.09623823,-0.65264976,1.0
-1.9549695,0.55183184,-1.7047076,0.32641134,-0.27716187,1.0
-2.1492605,2.0604143,-1.2684635,-0.13595545,0.498662,1.0
-1.9464455,0.58928794,-1.2544516,0.57754374,-0.03982118,1.0
-1.4261595,0.4608603,-0.6473016,0.6221562,-0.4760249,0.0
-4.4081893,1.6562948,-0.1327704,0.5255363,0.85051346,1.0
-3.2482765,2.0595276,-0.4121399,-0.07054097,1.0074258,1.0
-2.4857893,2.175689,0.15573229,-0.32707578,0.56651634,1.0
-3.324965,2.237054,-0.5241807,-0.0050480254,0.9670355,1.0
-3.1832702,2.1168876,-0.7999808,-0.13766964,0.9929088,1.0
-3.7173877,2.2569134,0.56720865,-0.2732562,1.338876,1.0
-1.8109548,1.1059791,-0.79301095,0.68803704,0.32375753,1.0
-1.3592997,0.99813044,-0.08592165,-0.31366318,-0.5905122,1.0
-3.2610886,2.4048595,-0.7895283,-0.12949942,1.1921065,1.0
-0.47942418,-1.4289144,-1.4149345,-0.42944553,0.39440265,0.0
-1.0169092,0.29716203,-0.27944914,0.13837416,-0.032635324,1.0
-3.337844,1.9978964,-0.6911865,-0.034296677,1.0626526,1.0
-3.9856071,2.4814415,1.1587301,-0.04737777,1.5107218,1.0
-1.729812,1.4223492,1.7106836,-0.008342444,-0.7633688,1.0
-3.5864606,2.1028342,0.23578992,0.3053049,1.0196328,1.0
-2.1138368,-4.6400447,-0.62298226,0.30462986,0.028664172,0.0
-2.064481,0.8009545,-0.3016069,-0.1696815,0.42525664,1.0
-4.194813,2.0473115,-0.7608845,0.16505678,1.3589394,1.0
-2.6956465,-2.8237793,-0.75961244,0.039685015,0.8252815,0.0
-1.8969775,1.8953612,-2.2608187,-0.18897566,0.40312636,1.0
-1.6503844,-2.3502786,-1.3835269,-0.02335217,0.39953443,0.0
-1.2886075,1.3841943,-1.6769859,-0.08634062,-0.1629976,0.0
-0.6896151,-1.6306504,1.968821,-0.7338798,0.20540085,0.0
-0.6057853,1.8882247,-1.2487509,-0.5001977,0.20733055,1.0
-1.8781688,0.47842973,-0.59482497,-0.5708694,0.55246645,0.0
-0.5711369,1.4261937,-1.6457837,-0.3694227,-0.18580179,1.0
-0.50482917,1.2065722,-0.6063984,0.061276823,-0.4692515,1.0
-0.50413674,2.509432,-0.4757743,-0.313393,0.98718417,1.0
-0.15200487,1.6102687,-1.1137544,-0.6125127,-0.37884766,1.0
-0.88108784,1.7030438,-0.13059783,0.035410844,0.39654207,1.0
-1.0805722,1.887941,-0.6828196,-0.58416045,0.25774586,1.0
-1.276242,1.6950248,-0.19961125,-0.023947028,0.027797043,1.0
-1.8789185,0.9221601,0.5176922,-0.12980017,0.64525604,1.0
-0.4697825,1.7473346,0.54494345,-0.72191507,-0.011657383,1.0
1.1307933,-2.207331,-0.7172211,-1.2992634,1.2395632,0.0
-1.4263338,2.1347575,-0.94773567,-0.24030943,1.0990549,1.0
-1.8428037,1.4114791,0.4047546,0.25385192,-0.053569023,1.0
0.09954527,1.8063875,-0.37849844,-0.8092856,0.6036194,1.0
-0.77400327,1.5399529,1.0108392,-0.55195594,-0.052720007,1.0
-0.8681655,2.0707433,-0.57302195,-0.86109614,0.32058573,1.0
-0.16863969,2.3002872,-0.37296036,-1.1919273,-0.006781808,1.0
-0.601102,1.8645275,-0.24352151,-0.34910223,0.2839002,1.0
0.50203377,2.1088533,-0.021073462,0.59263194,0.5176282,1.0
-0.07444375,1.8619562,-0.95911396,-0.6529484,-0.54305446,1.0
-1.289948,2.0349302,-0.14527352,-0.6792348,0.21830674,1.0
0.708592,2.1440468,-0.77220273,-0.49171138,-0.18063943,1.0
0.1807768,2.4257078,0.08409223,-0.9654568,0.5565194,1.0
0.80511814,2.2783554,-0.78462523,-0.63961154,-0.018149849,1.0
0.79682004,0.9814922,0.25152853,1.3618493,-0.24974677,1.0
0.079091206,1.0821099,-0.25933433,-0.3858774,-0.8660337,1.0
0.51514727,0.3941914,-0.7959896,0.075440675,-1.0155933,1.0
-0.37652898,1.6060497,-0.32367414,-1.2027311,0.13522756,1.0
-0.21938133,1.2825636,1.0410942,-0.406417,-0.56106526,1.0
-1.0680509,0.8195678,0.5615506,0.0696728,-0.44604895,1.0
1.5441138,2.5408657,-0.5696271,0.88080484,0.71877474,1.0
1.322098,2.6205473,0.019848512,-0.461624,0.22751705,1.0
1.4848863,1.4893064,-0.16983768,0.6031498,-0.20894952,1.0
1.0914018,1.3538232,0.78525585,-0.59545344,-1.0492013,1.0
1.0123204,1.465641,-1.2884426,-0.82104814,-0.60297,1.0
1.8133391,2.1774278,-0.23756388,0.96530336,-0.1546248,1.0
1.5481445,0.9717919,-0.1291879,1.1786855,1.1350778,1.0
0.7151225,0.99282384,-0.74554765,-0.30851132,-0.3204301,1.0
1.2975478,1.9220829,-0.329815,0.8100637,-0.1738737,1.0
0.41895765,1.1793625,-0.8124781,-0.41594222,-1.0009956,1.0
-0.0010137975,0.03121817,-0.30986616,0.052674443,-0.2054074,1.0
0.03575915,1.749294,-1.4117799,-0.7724565,-0.77305037,1.0
-0.46176386,2.193698,1.337603,-0.7641244,0.054297797,1.0
-0.39284903,1.8752707,1.3187586,-1.1231139,-0.06545362,1.0
0.2831035,1.4198581,0.1883843,-0.84807736,0.16945699,1.0
2.044228,0.7932647,0.8385684,0.62065876,0.27729,1.0
0.40606183,2.477258,0.8188038,0.7686252,0.99644375,1.0
0.00015878625,2.2258828,-0.7678852,-0.35946572,0.213019,1.0
1.2059857,2.3560104,1.5729522,0.6469523,0.03898371,1.0
-0.50948024,2.2573307,0.30199477,-1.1993169,0.2556159,1.0
0.71454674,1.7979444,0.41145745,-1.8468084,0.11395693,1.0
-0.08926336,2.1269557,-0.68427575,-0.35549057,0.023844998,1.0
0.55632955,1.3366288,0.0065688402,-0.49388474,0.108407274,1.0
1.0695906,1.5574127,0.82834184,0.80367845,0.13127911,1.0
1.7715774,2.219315,-0.4524753,1.0564274,0.22639963,1.0
0.809842,1.9469342,-0.97820044,-0.2962095,-0.6074241,1.0
1.8457946,1.8290244,-0.86663103,0.5324154,0.15407577,1.0
0.5728674,2.1982114,0.27706295,-0.81965584,-0.22229317,1.0
2.18467,0.8456608,0.58616763,0.9417984,-0.36273903,1.0
2.446812,-0.041685976,-0.7396657,0.91385615,0.02931224,0.0
2.7348654,0.28443995,1.4964432,0.45961404,0.119082555,1.0
3.1855552,-0.28970832,0.031278387,0.36511898,0.7095191,1.0
2.8039274,0.46119183,0.14705202,0.58373666,0.16402702,1.0
1.7645357,2.215882,-0.088729866,0.33074957,-0.42321596,1.0
1.7361062,2.4470816,0.5765972,0.56955314,0.21089213,1.0
2.0385857,-2.0123897,-0.4913142,-0.60950255,-0.6026983,0.0
2.2799244,2.2299223,1.4523395,0.33964092,0.26712814,1.0
1.3555717,-1.970323,-1.3014991,-1.1235455,-0.5656744,0.0
2.8482955,-0.8140752,0.8300168,0.27661374,0.49382964,0.0
2.8915246,-1.321998,0.47643313,-0.33472678,0.4774903,0.0
1.9332234,2.681935,1.2625885,0.52639586,0.25067616,1.0
2.9581313,-1.7236426,0.91028947,-0.2617699,0.9215534,0.0
2.6471462,0.7698442,-0.4822189,0.6874265,0.53974634,1.0
2.103962,0.236504,-0.51948833,1.9055265,-0.87505615,1.0
1.6843752,2.0667295,-0.089817725,0.86009514,0.05246162,1.0
2.250847,0.18965285,2.7866201,0.20515487,0.16827154,0.0
3.5730586,-2.1791928,-0.3195515,0.6280338,0.8040694,0.0
1.6732872,-0.014620396,2.2192442,-2.326605,-0.60112154,1.0
2.890577,-2.0124526,2.1121056,-0.3235401,0.95055056,0.0
3.2930589,-0.79851776,-0.5675747,0.27805334,0.29127666,1.0
3.3454309,-1.2472125,0.35923955,0.8698474,0.5899948,0.0
1.7007525,2.4604223,0.1862371,0.732415,0.54976046,1.0
1.6376895,2.5972261,1.9892637,-0.41117588,0.46638376,1.0
2.1937792,-1.1228081,0.6001705,-2.0007722,-0.08235654,0.0
1.5073531,1.9779979,1.9549148,0.28846577,0.3031319,1.0
2.571739,1.8830286,-0.326374,1.0458069,-0.7529885,1.0
2.7292237,1.7110758,0.52732146,0.41720408,0.16286315,1.0
3.05881,-0.28454092,-0.3767684,0.68897676,0.11004976,1.0
3.3806093,-0.42136922,0.021302214,0.49395767,0.2500826,1.0
2.4252226,-0.5273827,0.392001,-1.1478467,-0.3006897,0.0
3.4757407,-1.968649,1.1876421,0.056619693,0.27943808,0.0
2.5896804,0.29844913,0.28608915,0.7302662,0.23373224,1.0
2.482644,0.25644538,0.46393245,0.83375615,-0.36764446,1.0
3.1967297,-1.229202,-0.21229775,0.7825317,0.39626566,0.0
2.1611502,2.260052,-0.20579053,0.91031194,0.51271915,1.0
3.0406017,0.9674812,-0.52417463,1.0709082,-0.2524355,1.0
3.3100924,-1.5635287,0.9448659,0.33397895,0.4829115,1.0
3.1658523,-0.2787561,-0.3806661,-0.98983866,-0.44875383,0.0
1.8633556,2.5764039,-0.7453282,-0.03982016,0.19896536,1.0
2.330729,1.7840213,-0.4790969,0.5169062,-0.38437316,1.0
2.0378835,2.2238712,0.22364058,0.8297005,-0.06351057,1.0
2.1223052,1.5091952,-0.3492257,0.94057846,-0.24210648,1.0
1.5749,2.3281186,-0.18729581,0.41892213,0.19454226,1.0
1.9355072,2.3943734,-0.22274622,0.7601068,0.056399897,1.0
2.687368,0.37799475,1.4380387,0.23436211,0.35334462,1.0
2.1077847,2.0103679,-0.54623735,0.92350155,-0.06617704,1.0
2.0118668,1.886677,-0.5099393,1.2015061,0.26955396,1.0
2.892663,-0.32237378,-0.010483023,0.7229247,0.02648722,1.0
2.3738458,1.3683914,1.1066455,0.69179153,-0.61010885,1.0
2.2480276,2.1662319,-0.24145083,1.1180724,-0.24266866,1.0
2.930484,-0.524718,-0.13644056,1.113124,-0.44873607,1.0
2.9386303,-0.8860544,0.10439357,1.0858053,0.6195686,1.0
2.3011825,1.5083269,-0.772336,1.0319514,0.060798775,1.0
3.0680668,-0.51443,0.013582068,0.71375525,-0.10469815,1.0
2.561957,0.8534277,-0.08677089,0.7416304,0.39820874,0.0
3.3344924,-0.16254854,-0.19960874,0.51252836,0.0010067819,0.0
2.7168908,0.41362906,-0.64585406,0.6150344,-0.24870954,1.0
1.3328092,1.6222844,-0.8573947,-0.6034737,-1.2846625,1.0
2.9042058,0.025097162,0.518895,0.78795433,-0.12327645,0.0
3.0644329,-0.96913266,0.04368392,0.7883443,-0.23062827,0.0
3.4505317,-1.7586216,0.13982275,0.48345974,0.5483524,0.0
3.4121563,-2.1519365,-0.27603126,-0.081611164,1.131167,0.0
3.1290476,-1.1025944,-0.37560526,0.64121526,0.15007195,0.0
3.072299,-0.38777864,0.17603561,0.28895205,0.770133,0.0
2.7380586,-0.80777925,0.12446282,0.52647966,0.49295604,1.0
2.9159238,-2.2141235,-0.39288697,-0.6324693,-0.29589364,0.0
3.215147,0.031515103,-0.33881193,0.43600515,-0.10697683,1.0
2.6269717,-0.95613414,-0.780428,0.8669105,0.15430999,0.0
2.0900247,-1.5654321,-0.6822151,-1.4069364,-0.6266878,1.0
3.0805008,-0.727056,1.2548567,1.1697103,0.23942618,0.0
2.624255,-1.5853369,0.4898674,1.0522857,-0.41593963,1.0
1.99727,1.7487289,-1.1262885,1.0427052,0.06730407,1.0
2.7258666,-1.8677704,-0.15686654,0.35208085,-0.17378227,1.0
3.432156,-0.80574876,0.7525592,0.19783463,0.32693267,0.0
2.7917707,-1.1343567,-0.4095556,1.0461831,-0.21607096,1.0
2.5143592,1.1464558,-1.074503,0.6516762,-0.43621922,1.0
1.8800497,0.84537,-0.9136229,-0.3188601,-0.167842,1.0
1.9194949,2.194932,0.40241477,0.82375866,-0.0026044783,1.0
1.8446323,1.6034601,0.59802264,-0.14559777,-0.9355536,1.0
1.036577,2.2478735,-0.49633533,-0.79220086,-0.36634615,1.0
2.4197862,1.4184232,0.7752618,0.76892704,-0.6311491,1.0
2.3933566,0.7438649,-0.15982985,0.6866554,0.55108994,1.0
1.549861,1.586024,-0.8264087,-0.3267529,-0.84085214,1.0
2.3530228,-1.106192,-0.66883624,-0.24323967,0.20499109,1.0
1.8677889,-1.1263576,-0.7192236,-1.4422014,-0.53316545,1.0
3.1645112,-1.0814847,-0.7186842,-1.2864665,-0.19720456,0.0
2.4788852,1.1437877,-0.70620143,0.69481844,-0.6488416,0.0
2.059078,0.46203035,-0.025698425,1.2182447,1.0788733,1.0
3.048184,-0.083645925,-0.37639788,0.70057976,0.012457597,0.0
2.3147213,0.159454,-0.42039633,-0.6287958,-0.09414117,1.0
2.6280718,0.9415366,-0.8137679,0.9994605,-0.18939386,1.0
2.2996411,0.16636023,-0.21718548,1.3151397,-0.16224265,1.0
2.1381624,-1.5398918,-1.0535605,-1.4676098,-0.6886327,0.0
1.0565662,2.196155,-0.34432912,-0.025515182,-0.3492482,1.0
0.6503188,1.4977038,-0.5788654,0.081983455,-0.88097763,1.0
2.8450975,-0.311876,0.32471767,0.2623602,1.0387233,1.0
2.4416375,1.3073477,1.1998953,0.45458,-0.19299151,1.0
1.6817083,-2.0964603,-0.8035186,-1.5637656,-0.38488632,0.0
0.45877588,1.8183923,-0.048275236,-0.7269795,-0.5419981,1.0
2.7434986,0.47026533,0.87434405,0.35994974,0.1602051,1.0
1.6116554,1.5397032,-1.0229411,0.4543551,0.9440291,1.0
2.2219353,-1.1280264,-0.37305516,0.27150542,1.678553,0.0
1.5319885,2.0189993,2.284962,0.8178753,-0.55862296,1.0
1.3846159,0.81786764,1.6315154,-1.4505455,0.30595288,1.0
1.5614339,-0.6467261,0.56886876,0.41203043,0.58628595,0.0
1.19079,-1.6329281,0.38221362,-0.6594002,-0.36520714,0.0
2.6896608,-1.5785165,1.2693895,0.16755167,0.058296036,0.0
1.0700883,1.2402023,0.71650815,1.3405128,-0.725767,1.0
1.3517963,2.09364,-0.93386924,0.6391764,0.07584586,1.0
0.89066267,1.4632059,-1.2369708,-0.23903376,-0.2529056,1.0
1.8110561,-1.0609655,-0.24526162,-0.93550557,-0.047195707,0.0
2.200361,-0.08810499,-0.6947574,0.5769169,0.9578703,0.0
1.7329485,-1.6574486,-0.123615555,-0.79734415,-0.5173431,0.0
2.2191112,1.377855,0.95022184,0.4897299,0.20840159,1.0
1.0995862,1.8622456,0.69899195,-0.7565375,-1.0989518,1.0
1.554505,1.2845118,2.3183894,0.5725361,-0.39929688,1.0
2.9035265,-0.89626354,2.352947,-0.21694328,0.8819002,0.0
1.0574757,-1.4294312,1.150488,-1.2880666,0.23691499,0.0
2.3939054,0.7818019,0.051073134,0.698869,0.1799458,0.0
2.50833,0.65287364,1.1323574,0.6017551,0.21182849,1.0
2.7375436,-1.7598525,-0.43644145,-1.1707933,-0.064925425,1.0
0.39151084,1.0626631,2.1927404,-1.3553121,-0.9368294,0.0
1.3509398,1.9915313,0.57563263,0.44941294,-0.0005305782,1.0
1.3638611,3.0533774,1.7507881,-1.0725302,-0.118219666,1.0
1.2983396,3.0501902,0.85765535,0.5413496,0.6201918,1.0
0.49427536,2.212307,-1.0664959,-0.30925864,-0.30187023,0.0
2.1094582,-0.33511513,-0.22398415,1.3509071,1.1472954,0.0
1.450841,2.2186956,2.1814454,1.297958,0.45014068,1.0
1.3737732,-2.4018862,-0.8975759,-0.1305132,-1.7677988,0.0
0.8932564,-1.824429,-0.59009343,-0.77147436,0.01203993,0.0
1.4686074,-0.6196457,1.1232233,-0.45002386,-0.22358193,1.0
-0.4672265,2.6255598,1.6597437,-1.0026584,0.84109485,1.0
-0.4739063,2.595752,0.12423606,-0.7766645,0.11229006,1.0
0.9191247,-2.5518296,0.12483985,-0.97484094,0.37473825,0.0
0.5043583,-2.6665082,0.6534095,-1.1278964,0.7876648,1.0
1.0414822,-1.8154036,-0.20182508,-0.5557776,-0.0721819,0.0
0.5557092,-1.5317827,-0.420776,-0.6882642,0.1624965,0.0
-0.13912779,-0.32166147,-0.06728083,-0.8454173,0.10465295,1.0
-0.33774358,-1.7270814,1.5151852,-0.45726594,-0.6467733,0.0
-1.3454819,0.19956441,1.670388,-0.30872992,-1.5472468,1.0
0.2897241,1.7160949,-1.3210853,-0.8786779,-1.05674,1.0
-0.29222402,0.82815856,0.5442149,-0.2431177,-0.8584513,1.0
-0.36610502,1.3233074,-0.08646295,-0.23629576,-0.55853546,1.0
0.52816534,0.22709414,0.28050497,0.5196177,-0.08669677,1.0
0.5483378,0.31608638,-0.78192806,0.13605663,-0.01987525,1.0
-0.45674425,1.1958344,-0.75057775,-0.044253718,-0.708183,1.0
-0.18528388,-1.5916559,0.047418766,0.0014580104,-0.47856513,1.0
-0.76927155,-0.6778423,0.18708353,-0.8401255,-0.22183673,0.0
-0.64464253,1.1248963,1.3784391,-0.4483259,-0.66004276,1.0
0.062127203,-0.41574124,0.13183048,-1.0405318,-0.076815166,0.0
0.018756524,-0.8172624,-0.6883736,0.11621942,-0.57204914,0.0
-0.31262028,-0.022598745,0.4979484,-0.4681059,0.11016967,1.0
0.1983952,0.21742932,0.8069642,-0.7294006,0.005241094,0.0
0.65625906,-0.57512057,-0.8163393,-0.6331952,-0.13276646,0.0
-0.20572358,-0.11437013,-0.04133002,-0.7327739,-0.522372,1.0
-0.3100703,0.066436596,0.16099001,-0.9213939,-0.16596976,1.0
0.19979998,-0.50728655,-0.087535284,-0.97267014,0.53228515,1.0
0.96123236,0.016479386,-0.9899322,-0.44543946,0.15932612,1.0
0.24044868,0.2390454,0.18401454,-1.2136003,-0.07787156,1.0
-1.0037243,1.373959,1.4613059,-0.862683,-0.3978272,1.0
0.8642599,-1.3481168,-0.5285462,-0.7656598,-0.22099344,1.0
-1.0281476,1.3376442,0.39262414,-0.37972584,-0.24792555,1.0
-1.5633647,1.44908,0.30086908,-0.47922996,-0.17484917,1.0
-0.430753,1.8022693,-0.07730124,-0.46699014,-0.08518501,1.0
-0.044655085,1.4840794,-0.83955824,-0.58793104,0.17301199,1.0
-0.7299365,1.8094097,-0.064539194,-0.44879293,-0.1923929,1.0
-0.35173386,0.8441871,-0.70463496,-0.42566285,0.025983296,0.0
-0.374443,1.4402977,-0.8450419,-0.3149649,-0.31841394,0.0
0.51332486,1.1694947,-1.3415881,-0.2986585,-0.5666847,1.0
0.14712413,1.0177964,-0.8127271,-0.66993445,0.37203386,1.0
-0.77441263,1.6323987,0.1579953,-0.5047979,0.05280826,1.0
0.15623707,-0.0327999,0.7731926,-0.7250035,0.098213285,1.0
-0.083150364,1.5903984,-0.6469384,-0.47095934,-0.0042903186,1.0
-0.15392168,1.2496543,-0.6315834,-0.4023037,-0.8307267,1.0
-0.31447566,-0.33345568,-1.3413575,0.25111488,-0.6341555,1.0
-1.4424067,-1.1015203,-0.39164835,-0.4759157,-0.44608614,0.0
-1.2375504,1.0252234,-1.2592975,0.034886274,-0.50935495,1.0
-2.149262,0.9579422,0.35408962,-0.031991493,-0.68308204,1.0
-2.3701966,0.38133395,-0.87014973,0.49762982,-1.0519557,1.0
-2.1360955,1.8868722,0.5041053,-0.54881805,0.38631597,1.0
-1.7835054,-0.48595163,0.347184,0.34630564,-0.16832256,1.0
-1.5191883,0.80273014,0.14233217,-0.6426934,0.22891566,1.0
-1.8828522,1.6521187,-1.6663581,-0.17872839,0.41705376,1.0
-2.2245471,1.9822904,-0.47215512,-0.07427085,0.7091319,1.0
-1.4823318,-2.2617972,0.33430228,-0.8176852,0.34974632,0.0
-2.5270824,0.68482536,-0.226711,-0.12818192,0.78490865,1.0
-2.3728976,-0.723337,-0.16321957,-0.15039769,-0.45837384,0.0
-2.1097865,1.0563506,-1.0376832,-0.11357411,-0.47345367,1.0
-3.480929,0.61750215,-0.06658891,0.37780443,-1.1476719,1.0
-2.8082528,1.3955017,-1.2319402,-0.19910629,0.63530797,1.0
-1.9134133,2.0419986,-0.5528474,-0.54634506,0.7926703,1.0
-2.9156377,2.3546634,1.2076495,-0.46572456,0.94805914,1.0
-0.8344332,-2.2466717,-0.1583305,-0.4422122,0.3632063,0.0
-1.5714138,0.3824928,-1.3889431,0.24601115,-0.14700626,1.0
-1.9350075,0.42944136,-0.032528576,0.27838036,-0.6428618,1.0
-3.4646654,0.44252524,-0.38814488,0.57672065,-0.4163472,1.0
-4.6414614,-0.34695005,-0.7480796,0.7031421,-0.026077773,0.0
-4.2768893,0.2910337,-0.6264499,0.49027175,-0.17153415,1.0
-4.7063074,0.38463452,1.0669156,0.1599314,-0.30585086,1.0
-3.6784465,0.31075218,0.3228508,0.07042173,0.5369476,1.0
-3.5880885,0.24114347,0.3697096,0.5437182,-0.008974121,0.0
-4.2442603,-1.9343488,-0.45290098,0.5583614,0.48371696,0.0
-3.7738843,-0.37884653,-0.05297093,0.83215004,0.1066112,0.0
-2.8577871,-0.42723703,-0.9751811,0.8705562,-1.0733931,0.0
-3.2664394,1.4002935,1.4585347,0.05702758,0.36358625,1.0
-3.697996,0.24211024,0.21422482,0.3234069,-0.748193,1.0
-3.6149492,1.5016408,-0.07729073,0.08877795,0.7420288,1.0
-3.207258,1.9298139,-0.19357519,0.046087097,0.9258591,1.0
-3.963017,0.6285167,0.2563857,0.1921177,-0.38280648,1.0
-1.1118922,-3.3006594,-1.1616191,-0.25733042,0.71780115,0.0
-2.6565666,1.2157954,0.30574027,-0.22850321,-0.05492608,1.0
-4.4796247,0.8683752,-0.41340816,0.25813994,0.50710624,1.0
-2.950042,1.4480301,-0.8477137,0.4557012,0.90693086,1.0
-4.0571046,1.3212005,-1.1962612,0.14678511,1.1199244,1.0
-4.3290963,1.2078285,1.1210742,0.25021344,0.9090002,1.0
-1.3371962,0.4546835,1.1123686,-0.4651843,-0.022069374,1.0
-3.5387688,0.76104534,0.065327935,0.57531565,-0.29503104,1.0
-2.1572082,0.6432854,-0.76328146,-0.13042249,-0.40407386,1.0
-2.8925655,1.2907914,-1.4942487,-0.024622938,0.54049325,1.0
-2.57109,1.9739805,0.058984704,-0.5830948,0.89616287,1.0
-2.5799193,0.9710637,1.3103019,0.10181307,0.16451319,1.0
-2.986958,0.71212655,1.2532247,0.33351126,-0.97711205,1.0
-2.5679047,0.14903499,-0.48301804,0.34195617,-0.77769023,1.0
-2.8988671,-0.8553179,1.1716497,0.27278996,-0.23196232,0.0
-3.7953272,0.72475207,1.2489916,0.33447704,-0.31995156,1.0
-3.5259392,2.074984,-0.46714813,-0.08905264,1.1964315,1.0
-3.5237265,1.5447285,0.45411295,-0.5153966,0.5866197,1.0
-3.1127431,1.7685751,1.0576729,-0.25139514,0.79390574,1.0
-3.8024611,0.522887,-0.676471,0.6696569,-0.4688897,1.0
-3.65049,0.7553306,1.2433637,0.6911344,-0.15616962,1.0
-2.8204005,1.2616664,1.7910205,0.02797202,-1.0148146,1.0
-2.9318855,2.3252017,1.9642692,-0.870643,0.9901273,1.0
-4.1482463,1.9405345,0.771748,-0.063684985,0.74376017,1.0
-2.6017408,0.9699936,3.0381463,-0.2870386,-0.42209256,1.0
-3.428552,2.4642768,3.005576,-1.2262967,0.78861284,1.0
-5.767057,0.14111431,1.0135986,0.68660796,-0.09573446,1.0
-5.2446156,-0.054132465,3.209904,0.5594548,-1.3532985,0.0
-4.1317253,-2.556395,0.1775227,1.5712246,-1.11388,1.0
-4.5213966,2.056545,-0.15149416,-0.14695214,1.2229252,1.0
-4.58009,0.35533544,-0.7440822,0.197872,0.7518784,1.0
-4.097121,1.590553,0.1178254,0.19255137,0.33750558,1.0
-4.578737,0.20181097,1.2474934,0.8372859,-0.6054096,1.0
-3.3730524,2.177315,0.23882943,0.16308679,0.8765741,1.0
-3.7958298,1.0174509,1.3304552,0.6936946,-0.2103899,1.0
-3.7619405,0.38359216,0.33195162,0.70087457,-0.6218362,1.0
-3.0314555,2.3143864,-0.84596205,-0.27596992,0.9563867,1.0
-3.0468912,-2.4774356,1.7293844,-0.78988624,0.8500828,0.0
-5.9297013,-1.6891358,-0.8301432,1.1642774,0.80397457,0.0
-2.8250763,-4.140394,0.47049206,-0.6858881,1.1938273,0.0
-2.9921577,-4.2899404,0.29839742,0.6076207,0.12563308,0.0
-3.047677,-3.2582726,3.0207086,-1.4791838,1.3265363,0.0
-3.3109858,1.012515,-1.2453613,0.44521928,0.32639655,1.0
-2.2159593,-2.794355,-0.9799529,-0.19305173,0.61139065,0.0
-2.6217813,-5.2609634,2.0168736,0.59615934,-1.124185,0.0
-2.2403567,-0.5759579,1.5995829,0.11594495,-2.07833,0.0
-2.005243,2.5855389,-1.0516403,-0.26450893,0.77303654,1.0
-1.1861904,0.7172062,-1.0109432,-0.3754237,0.19354138,1.0
-1.9089153,-1.1680585,1.0198181,-0.09325498,0.0047986833,1.0
-1.524864,1.7500584,-0.08610457,-0.59639907,0.2646545,1.0
-3.8074121,1.2902371,-0.36607534,0.2836443,1.3846071,1.0
-4.51848,-3.2001107,-0.4005693,0.3755433,0.7724221,0.0
-1.9378891,2.12514,0.8160938,-1.1638689,0.30213857,1.0
-4.552743,1.2450298,-1.1015178,0.5590743,0.7379618,1.0
-2.9197984,-2.945153,0.045960534,0.013314912,0.21529141,0.0
-3.0845687,0.26109517,0.0315473,0.43353814,-0.7685096,1.0
-2.4447594,0.55494505,-0.34666908,0.19552106,-0.44984853,1.0
-4.801654,0.31518015,-0.31321114,0.66050637,-0.12117685,1.0
-5.4203324,-0.5419414,0.4532335,1.1210716,-1.0191127,1.0
-2.6984797,0.18520533,-0.876158,0.10991269,-0.43379888,1.0
-2.0637338,1.0125275,-0.038355827,0.017572764,-0.32850057,1.0
-3.1705635,-0.60747194,-0.95966035,0.57906675,-0.43917105,0.0
-2.3752234,0.4845552,-1.2192265,0.544347,-0.56149894,1.0
-2.695924,0.70781755,-0.04462094,0.25259182,-0.59285766,1.0
-0.2727337,-1.0322767,-0.6700711,-0.051327296,0.2473848,0.0
-2.95306,-2.2660294,0.039583597,-0.118624,0.5838933,0.0
-1.4864781,-1.3886108,-1.4730189,-0.018761124,0.46449062,1.0
