,date,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall
293,294,1008.8,20.9,15.9,11.8,11.7,76.5,70.0,3.0,270,4.0,0.0
294,295,1013.2,20.8,14.7,9.0,5.9,58.3,21.0,7.0,290,4.1,0.0
295,296,1011.6,17.0,14.2,9.8,6.9,62.3,78.0,0.0,70,2.6,0.0
296,297,1007.8,22.0,16.7,12.7,9.9,65.3,53.0,4.1,70,2.5,1.0
297,298,1006.7,15.8,14.9,14.0,12.7,87.1,79.0,0.0,70,2.4,1.0
298,299,1007.4,17.8,14.3,9.9,7.5,66.0,61.0,4.8,270,4.9,1.0
299,300,1014.1,15.0,10.3,6.8,-3.3,40.1,6.0,7.7,270,5.8,0.0
300,301,1016.2,19.0,12.4,5.6,2.3,51.0,11.0,7.4,20,2.8,0.0
301,302,1010.8,14.5,12.2,10.3,5.0,60.9,91.0,0.0,290,3.3,0.0
302,303,1005.0,12.4,10.4,7.2,1.6,52.8,78.0,0.0,270,3.1,0.0
303,304,1010.4,14.5,8.9,3.5,-0.6,51.9,0.0,6.7,20,3.9,0.0
304,305,1012.3,16.3,10.5,3.6,0.1,50.0,49.0,5.7,50,2.0,0.0
305,306,1009.0,15.3,12.6,10.1,4.9,59.6,96.0,0.0,50,2.8,0.0
306,307,1009.1,19.4,14.0,9.4,5.7,58.8,16.0,7.5,270,5.3,0.0
307,308,1013.1,19.4,12.9,7.4,4.1,56.8,0.0,6.2,20,3.3,0.0
308,309,1009.6,17.3,13.5,9.4,8.5,72.0,46.0,2.5,50,6.3,0.0
309,310,1008.7,17.2,12.4,8.5,-0.2,46.1,4.0,7.3,270,3.6,0.0
310,311,1007.6,20.3,13.0,6.9,1.8,48.0,6.0,6.3,50,3.5,0.0
311,312,1012.2,15.3,9.8,1.8,-1.4,50.3,25.0,4.0,290,5.6,0.0
312,313,1016.5,6.4,2.7,0.0,-8.4,42.5,50.0,0.5,290,4.2,0.0
313,314,1014.7,8.9,4.9,-0.1,-8.9,37.5,54.0,1.7,20,3.0,0.0
314,315,1014.9,7.2,4.2,0.3,-1.1,70.8,89.0,0.0,320,4.3,1.0
315,316,1016.3,6.5,1.9,-1.7,-5.4,57.3,29.0,4.7,270,4.2,0.0
316,317,1014.4,8.7,4.1,-0.5,-3.7,58.3,54.0,2.6,20,3.5,0.0
317,318,1017.6,11.5,6.4,0.9,-0.3,63.1,35.0,4.0,50,2.2,0.0
318,319,1017.5,13.6,8.8,4.5,2.4,64.8,44.0,4.0,50,3.3,0.0
319,320,1017.0,13.1,10.5,7.9,1.0,53.3,81.0,0.0,320,4.4,0.0
320,321,1015.7,9.4,6.1,3.9,1.6,74.6,93.0,0.0,70,5.3,1.0
321,322,1013.8,7.5,5.4,2.5,0.6,70.9,59.0,1.1,270,4.2,0.0
322,323,1020.8,7.5,3.4,-0.1,-7.1,46.4,10.0,5.4,320,4.3,0.0
323,324,1016.5,11.7,6.7,1.0,-2.7,53.3,69.0,4.4,70,3.1,1.0
324,325,1006.4,6.9,4.6,1.8,1.9,82.4,84.0,0.0,270,5.4,1.0
325,326,1017.3,3.1,0.0,-2.5,-9.4,48.4,14.0,6.6,290,5.1,0.0
326,327,1019.3,7.3,2.0,-3.8,-9.1,46.1,0.0,5.9,50,2.9,0.0
327,328,1016.1,10.1,5.8,-0.2,-2.1,57.3,58.0,2.2,50,3.6,0.0
328,329,1014.0,13.0,9.2,5.6,2.0,61.0,75.0,0.3,50,2.9,0.0
329,330,1011.4,15.4,10.0,5.0,2.3,60.9,11.0,5.9,50,3.7,0.0
330,331,1010.6,10.4,7.2,1.8,2.2,72.4,58.0,0.2,50,4.6,1.0
331,332,1014.3,6.9,3.2,-0.7,-8.0,42.8,1.0,6.7,270,4.6,0.0
332,333,1016.5,6.2,3.1,0.2,-8.6,40.5,23.0,6.6,270,3.9,0.0
333,334,1015.2,7.6,3.8,-1.5,-4.9,53.3,29.0,4.7,50,3.7,0.0
334,335,1014.2,10.1,6.4,3.2,-1.5,58.9,66.0,1.3,50,3.2,0.0
335,336,1015.1,11.0,6.2,1.9,-2.4,56.5,6.0,5.4,20,3.2,0.0
336,337,1013.6,11.6,6.7,2.1,-2.1,55.9,64.0,2.5,270,2.9,0.0
337,338,1011.3,7.4,2.4,-1.1,-7.7,46.6,14.0,6.6,290,5.3,0.0
338,339,1009.0,5.9,1.8,-3.7,-8.5,47.5,20.0,5.6,50,4.6,1.0
339,340,1010.5,6.1,1.4,-3.0,-5.8,58.3,5.0,5.8,290,5.2,0.0
340,341,1017.0,4.5,0.1,-4.8,-8.2,49.4,9.0,3.9,290,3.4,0.0
341,342,1017.0,7.0,4.3,-0.1,-6.3,45.5,78.0,0.1,50,3.1,0.0
342,343,1013.2,11.3,8.0,4.7,0.5,60.1,59.0,2.2,50,5.3,0.0
343,344,1009.7,11.9,8.1,3.9,1.8,66.3,58.0,2.3,50,2.7,0.0
344,345,1010.8,9.9,2.5,-5.2,-5.4,57.0,49.0,3.0,290,6.2,1.0
345,346,1021.8,-3.7,-6.6,-9.1,-19.3,35.3,0.0,6.3,290,6.1,0.0
346,347,1018.0,-0.5,-4.6,-9.2,-13.9,49.8,31.0,6.1,270,3.8,0.0
347,348,1013.1,4.4,-0.2,-4.4,-4.3,73.5,54.0,2.1,50,4.3,0.0
348,349,1012.9,7.4,3.5,-1.3,-1.2,72.8,34.0,1.5,50,4.3,1.0
349,350,1010.9,10.0,7.6,4.6,3.7,78.3,73.0,1.7,230,8.1,1.0
350,351,1018.1,5.9,-0.6,-2.8,-13.6,37.0,4.0,6.8,290,5.2,0.0
351,352,1016.8,4.1,-0.5,-4.8,-11.2,45.3,25.0,1.3,50,2.4,0.0
352,353,1009.7,5.3,2.7,-1.2,-3.9,63.3,81.0,0.0,70,3.4,1.0
353,354,1014.6,4.8,1.5,-1.4,-3.3,69.8,70.0,2.6,270,5.0,1.0
354,355,1011.3,2.4,0.9,-0.4,-2.8,75.3,68.0,0.2,270,4.0,0.0
355,356,1012.0,4.6,1.0,-2.7,-6.1,57.9,25.0,5.0,270,3.7,0.0
356,357,1006.2,8.3,5.4,0.9,-1.5,60.1,90.0,1.0,200,6.5,0.0
357,358,1004.2,7.5,2.9,-0.1,-3.2,67.4,53.0,1.6,270,5.5,1.0
358,359,1009.1,1.9,-0.2,-2.3,-6.4,62.1,64.0,2.0,270,4.1,1.0
359,360,1015.2,-1.3,-6.4,-9.7,-15.0,51.9,13.0,6.5,270,6.1,1.0
360,361,1022.6,-6.4,-8.7,-11.4,-17.4,49.3,0.0,6.5,270,4.3,0.0
361,362,1019.6,0.0,-3.9,-9.1,-13.2,50.4,61.0,2.8,50,2.9,0.0
362,363,1018.6,0.7,-2.3,-4.6,-7.7,67.8,30.0,4.0,290,4.2,0.0
363,364,1017.2,1.9,-2.2,-6.5,-8.4,63.3,18.0,3.7,50,3.0,0.0
364,365,1009.6,7.0,2.3,-1.7,-6.3,55.1,80.0,2.3,50,5.3,1.0
365,366,1010.5,2.3,-5.8,-8.2,-13.4,56.0,0.0,5.2,290,5.8,0.0
366,1,1006.3,-0.8,-4.5,-9.5,-10.8,63.5,65.0,2.6,50,2.7,1.0
367,2,1007.9,-0.2,-4.3,-9.1,-11.5,59.0,59.0,0.0,270,5.5,0.0
368,3,1014.2,-5.2,-8.3,-10.4,-17.9,46.5,3.0,5.3,270,4.5,0.0
369,4,1019.1,-6.7,-9.8,-12.5,-19.3,46.1,0.0,4.6,290,4.5,0.0
370,5,1023.1,-2.2,-6.8,-11.0,-14.3,56.4,13.0,2.4,270,3.2,0.0
371,6,1022.0,0.9,-2.9,-8.8,-12.4,49.0,43.0,4.0,50,3.6,0.0
372,7,1007.4,1.1,0.4,-0.9,-2.2,84.8,99.0,0.0,70,4.9,1.0
373,8,1012.2,4.9,2.0,-0.2,-3.3,67.4,30.0,6.7,70,4.1,0.0
374,9,1006.9,3.0,-0.4,-6.0,-3.5,80.3,75.0,0.0,270,5.8,1.0
375,10,1007.5,-1.5,-5.0,-9.1,-12.4,58.4,29.0,5.9,270,4.6,1.0
376,11,1008.6,-2.2,-8.0,-14.4,-16.0,53.3,11.0,5.0,290,5.4,1.0
377,12,1014.1,-7.6,-10.7,-15.0,-19.8,46.4,21.0,4.7,270,3.6,0.0
378,13,1010.9,-6.7,-10.2,-15.0,-18.0,52.6,28.0,5.0,50,4.9,0.0
379,14,1014.5,-11.3,-15.3,-17.7,-23.4,52.4,8.0,5.1,270,6.6,0.0
380,15,1019.1,-12.4,-15.5,-18.6,-22.6,56.0,0.0,6.3,270,4.9,0.0
381,16,1020.5,-10.0,-13.4,-16.8,-21.3,53.3,1.0,6.4,290,4.4,0.0
382,17,1019.3,-4.0,-8.4,-15.1,-15.9,56.0,44.0,4.7,50,3.0,0.0
383,18,1017.6,2.5,-0.9,-4.4,-4.9,73.4,54.0,1.7,50,2.4,0.0
384,19,1017.1,3.8,0.3,-3.3,-3.8,73.0,85.0,0.2,50,2.9,0.0
385,20,1009.2,3.5,0.4,-2.1,-2.0,84.0,68.0,0.4,270,4.2,1.0
386,21,1012.8,1.0,-1.5,-3.9,-6.5,70.0,55.0,0.0,270,3.4,0.0
387,22,1014.3,2.5,-1.4,-3.9,-6.5,67.0,63.0,0.7,50,4.2,0.0
388,23,1018.2,1.7,-2.8,-6.7,-9.5,59.5,8.0,5.9,270,3.8,0.0
389,24,1015.8,3.9,0.3,-4.3,-7.0,57.8,59.0,0.7,70,3.2,0.0
390,25,1009.3,6.8,3.0,-0.2,-3.9,61.0,30.0,4.8,70,5.0,0.0
391,26,1007.4,2.8,1.2,0.0,-6.0,55.6,91.0,0.0,70,5.5,0.0
392,27,1006.0,1.8,0.0,-1.8,-2.9,80.6,94.0,0.6,270,4.5,1.0
393,28,1008.4,0.5,-3.0,-6.9,-9.6,60.5,20.0,5.4,270,6.5,0.0
394,29,1011.5,1.8,-2.6,-8.0,-8.8,62.5,21.0,2.5,50,6.6,0.0
395,30,1011.7,2.6,-0.5,-2.7,-6.8,63.5,9.0,5.4,270,3.6,0.0
396,31,1006.1,1.9,-0.3,-2.8,-4.5,73.9,81.0,0.0,50,3.5,1.0
397,32,1010.0,0.6,-5.8,-9.1,-14.7,50.3,0.0,6.8,270,5.8,0.0
398,33,1013.0,-0.9,-4.9,-10.4,-10.9,64.9,50.0,4.2,230,5.0,1.0
399,34,1015.2,3.7,0.1,-3.4,-5.2,67.6,73.0,3.4,50,3.3,0.0
400,35,1015.9,5.2,1.3,-1.2,-4.1,66.8,38.0,4.2,270,3.6,0.0
401,36,1012.4,5.7,1.5,-2.1,-3.4,68.0,23.0,4.3,290,4.0,0.0
402,37,1008.9,6.3,2.6,-0.7,-2.3,69.6,30.0,4.1,270,3.4,0.0
403,38,1010.9,1.7,-2.6,-8.1,-12.2,51.1,35.0,4.7,290,6.1,0.0
404,39,1015.8,-0.8,-4.9,-9.0,-14.0,50.9,23.0,7.1,270,4.4,1.0
405,40,1014.8,4.0,-0.9,-4.7,-5.0,74.4,40.0,2.0,50,6.3,1.0
406,41,1018.8,1.7,-1.4,-3.8,-13.3,42.1,38.0,4.3,290,3.8,0.0
407,42,1023.8,0.1,-3.5,-6.5,-19.8,29.4,53.0,6.4,270,4.5,0.0
408,43,1021.2,0.0,-4.2,-6.6,-17.7,35.3,53.0,3.7,290,4.6,0.0
409,44,1014.9,-0.1,-3.9,-6.4,-17.0,36.0,53.0,2.7,290,5.1,0.0
410,45,1015.0,-0.1,-3.6,-6.7,-15.3,41.1,9.0,7.3,270,4.0,0.0
411,46,1009.3,0.1,-3.4,-5.2,-6.7,78.6,76.0,0.0,50,4.9,1.0
412,47,1019.3,-3.6,-6.1,-8.6,-15.0,51.3,10.0,7.8,270,4.4,0.0
413,48,1016.6,0.7,-2.3,-7.0,-8.5,63.3,89.0,0.2,50,3.2,0.0
414,49,1010.1,5.6,2.7,-0.6,-1.9,71.5,86.0,2.4,50,2.4,0.0
415,50,1012.7,7.1,3.5,1.3,-1.2,70.0,45.0,6.4,270,4.7,0.0
416,51,1011.0,9.8,4.1,-0.7,-2.6,63.9,14.0,6.0,50,3.2,0.0
417,52,1005.8,9.2,5.9,3.7,-0.6,65.5,44.0,3.0,270,4.3,0.0
418,53,1008.0,12.2,6.4,1.7,0.7,69.3,31.0,4.8,70,3.2,0.0
419,54,1003.5,6.2,3.5,0.4,0.0,77.9,100.0,0.0,70,4.9,1.0
420,55,1007.2,2.3,0.0,-2.2,-4.0,76.6,74.0,0.2,50,4.8,1.0
421,56,1018.8,3.8,-0.5,-4.7,-10.8,46.6,5.0,7.9,250,4.7,0.0
422,57,1020.9,6.9,1.9,-3.1,-6.8,54.8,9.0,7.5,270,4.0,0.0
423,58,1013.6,8.1,3.0,-0.8,-3.1,68.0,69.0,2.4,70,3.9,1.0
424,59,1005.9,8.5,3.4,0.1,-0.6,75.5,74.0,3.2,50,3.2,1.0
425,60,1004.9,8.5,4.9,1.7,-2.5,61.8,76.0,7.3,270,3.5,0.0
426,61,1011.9,8.4,4.2,0.6,0.2,75.4,80.0,0.0,250,4.3,0.0
427,62,1002.8,9.3,3.4,-0.1,-0.5,76.3,86.0,0.0,50,8.3,1.0
428,63,998.2,0.2,-1.4,-3.5,-7.7,63.1,59.0,2.6,270,8.6,1.0
429,64,1006.6,5.5,1.9,-1.8,-9.2,43.8,20.0,6.8,250,5.5,0.0
430,65,1002.9,8.1,3.4,0.5,-2.4,65.5,90.0,0.0,250,8.9,0.0
431,66,1009.2,1.7,-1.6,-4.0,-11.3,49.6,33.0,6.2,270,6.8,0.0
432,67,1008.6,-0.9,-3.6,-6.1,-13.4,46.9,48.0,4.4,290,7.4,0.0
433,68,1009.4,3.6,-0.1,-5.3,-9.9,48.0,44.0,7.2,270,8.4,0.0
434,69,1008.7,4.9,2.1,-1.3,-7.1,52.3,25.0,8.3,290,7.4,0.0
435,70,1011.8,5.4,0.6,-3.6,-9.9,47.3,13.0,7.6,270,4.8,0.0
436,71,1010.3,6.4,2.1,-2.2,-8.9,44.3,1.0,7.9,270,6.3,0.0
437,72,1011.6,11.5,4.9,-1.5,-5.6,47.1,5.0,7.8,50,5.0,0.0
438,73,1004.6,12.5,8.0,3.3,0.9,62.5,83.0,1.0,200,7.6,1.0
439,74,1009.8,9.2,4.0,0.1,-4.9,54.9,24.0,7.7,290,5.3,0.0
440,75,1008.2,12.0,6.0,-0.5,-5.8,43.1,35.0,6.1,270,4.7,0.0
441,76,1001.0,10.3,7.5,5.1,-1.7,52.0,85.0,0.2,270,5.0,0.0
442,77,1003.5,12.5,7.7,3.5,0.0,59.9,43.0,6.4,230,5.7,0.0
443,78,1000.6,12.9,8.2,4.3,3.8,73.9,80.0,0.0,230,4.6,0.0
444,79,995.4,15.7,11.3,7.3,1.1,51.0,25.0,5.2,230,5.6,0.0
445,80,997.1,19.4,12.6,5.6,-5.6,29.9,3.0,8.5,230,6.9,0.0
446,81,998.3,15.2,11.3,6.9,-7.1,30.5,23.0,5.7,270,6.3,0.0
447,82,1005.4,17.1,10.6,4.7,-5.3,33.5,39.0,5.7,50,3.7,0.0
448,83,1001.3,21.0,13.4,6.2,-6.4,26.1,49.0,8.0,50,4.7,0.0
449,84,998.1,14.3,9.9,3.2,-3.4,39.6,63.0,3.1,270,6.8,0.0
450,85,1004.1,7.9,3.5,0.4,-10.5,35.5,4.0,7.7,290,7.2,0.0
451,86,1005.6,7.5,2.9,0.2,-5.3,57.3,68.0,0.4,360,3.3,1.0
452,87,1003.6,9.5,3.9,0.4,-3.8,60.0,56.0,6.5,270,5.3,1.0
453,88,1001.7,8.1,3.3,0.2,-5.6,51.9,44.0,3.2,270,6.4,0.0
454,89,1003.1,9.4,4.5,2.0,-2.2,61.1,51.0,4.0,270,5.5,0.0
455,90,1009.5,11.3,5.2,1.1,-5.3,48.4,23.0,5.5,290,6.7,0.0
456,91,1008.4,11.7,6.7,2.3,-0.6,61.0,21.0,5.9,230,7.4,0.0
457,92,1002.7,8.8,7.0,4.9,3.3,77.9,69.0,0.0,230,7.5,0.0
458,93,1006.9,15.0,8.9,2.1,-4.8,48.4,5.0,8.5,270,4.8,0.0
459,94,1010.1,16.6,10.4,5.0,-3.8,37.5,21.0,8.2,270,5.3,0.0
460,95,1009.7,14.2,9.4,5.0,-0.1,53.3,45.0,4.7,250,5.3,0.0
461,96,1009.1,17.5,12.1,6.8,0.3,45.6,84.0,1.0,70,4.1,0.0
462,97,1007.3,16.7,13.6,10.6,5.5,59.5,71.0,0.3,270,3.3,0.0
463,98,1004.8,21.5,16.3,10.2,7.1,57.3,84.0,4.8,290,4.2,0.0
464,99,1005.1,28.2,20.8,13.2,7.4,43.3,48.0,8.2,50,4.6,0.0
465,100,1005.9,23.8,17.9,13.0,6.4,48.5,66.0,3.8,230,5.0,0.0
466,101,1001.2,13.4,9.3,5.9,3.9,69.6,88.0,0.0,270,4.6,1.0
467,102,998.3,14.3,9.1,5.4,-3.6,45.5,5.0,8.3,270,6.8,0.0
468,103,1003.2,16.3,10.7,6.0,-0.7,49.4,46.0,7.7,230,6.2,1.0
469,104,1005.8,13.7,9.1,5.1,1.2,60.5,35.0,7.9,230,8.0,1.0
470,105,1005.6,19.7,12.9,8.2,5.7,63.4,14.0,7.7,230,6.0,0.0
471,106,1006.4,21.0,15.0,9.9,0.9,40.8,23.0,8.2,270,5.3,0.0
472,107,1005.2,24.0,15.9,8.0,-0.3,35.4,0.0,9.7,270,3.8,0.0
473,108,1001.6,24.1,16.7,10.3,3.3,44.0,11.0,9.0,270,3.9,0.0
474,109,1000.6,20.0,13.2,10.5,8.3,73.1,70.0,4.2,270,5.9,0.0
475,110,1003.8,20.6,14.5,10.2,5.2,55.8,38.0,7.8,290,4.1,0.0
476,111,1003.3,21.3,14.1,9.6,1.7,45.4,18.0,8.8,50,5.2,0.0
477,112,1007.0,20.5,14.6,9.6,1.4,41.9,11.0,8.7,70,4.7,0.0
478,113,1006.3,18.2,12.4,8.9,2.7,53.1,29.0,7.4,230,7.3,0.0
479,114,1004.6,20.0,13.3,9.2,-0.8,42.9,49.0,8.2,270,4.4,0.0
480,115,1005.8,18.9,14.0,8.8,-1.4,34.8,38.0,8.3,270,4.9,0.0
481,116,1008.1,20.2,14.1,9.7,1.2,42.0,23.0,6.7,250,5.8,0.0
482,117,1007.4,22.7,16.3,8.4,1.6,39.9,16.0,7.7,50,3.4,0.0
483,118,1005.8,20.6,17.3,12.9,2.4,36.5,80.0,0.0,50,2.2,0.0
484,119,1002.1,26.7,20.5,16.1,7.5,43.1,96.0,1.2,70,4.0,0.0
485,120,1002.3,27.2,20.8,15.5,9.2,50.6,54.0,4.9,70,4.3,1.0
486,121,1002.7,19.4,17.2,15.1,5.6,47.0,96.0,0.0,70,3.2,1.0
487,122,1002.1,20.3,16.2,13.7,6.9,55.4,70.0,1.3,50,3.3,0.0
488,123,1006.4,22.0,16.1,11.7,6.6,55.0,70.0,0.4,70,3.9,0.0
489,124,1008.6,19.1,15.0,12.5,9.6,70.6,81.0,0.1,270,3.5,1.0
490,125,1006.3,23.9,17.5,12.4,10.1,63.5,43.0,5.4,270,4.2,0.0
491,126,1004.1,25.9,19.9,14.1,11.0,58.6,48.0,8.5,270,4.3,0.0
492,127,998.3,22.5,18.3,16.1,14.8,80.3,91.0,0.7,270,4.2,1.0
493,128,993.6,27.9,20.4,15.3,11.7,60.1,44.0,8.5,250,4.2,0.0
494,129,996.3,18.0,13.4,11.0,9.0,76.3,55.0,2.0,230,6.4,1.0
495,130,1001.6,21.1,15.2,10.4,6.2,59.0,25.0,7.5,230,6.5,0.0
496,131,1005.2,21.8,15.7,11.2,6.7,57.8,11.0,8.8,270,4.5,0.0
497,132,1006.0,24.4,17.1,11.3,7.4,56.3,0.0,9.7,250,4.4,0.0
498,133,1006.2,26.6,18.9,11.9,6.4,47.4,4.0,10.3,270,3.8,0.0
499,134,1004.4,27.1,19.7,13.7,3.3,35.3,36.0,8.0,270,4.6,0.0
500,135,1001.1,19.0,16.1,13.1,10.9,73.1,71.0,0.0,230,7.2,1.0
501,136,1000.9,23.1,17.7,11.8,5.7,50.9,13.0,8.5,250,6.0,0.0
502,137,998.7,27.7,20.2,14.2,10.6,56.8,0.0,8.5,230,5.3,0.0
503,138,996.5,20.1,17.9,16.3,14.2,78.6,98.0,0.0,230,6.9,1.0
504,139,998.2,27.3,20.8,17.1,14.8,70.0,41.0,6.9,230,4.7,0.0
505,140,999.0,28.2,22.1,17.6,15.3,68.3,81.0,7.3,270,3.8,0.0
506,141,996.2,31.5,24.6,18.6,14.1,55.6,74.0,5.3,270,3.2,0.0
507,142,995.8,24.8,20.3,18.0,14.5,70.5,93.0,0.0,50,2.9,1.0
508,143,993.7,29.4,23.2,17.9,13.0,53.8,33.0,6.6,70,3.4,0.0
509,144,995.6,27.7,22.6,18.0,12.9,54.6,28.0,6.8,270,3.6,0.0
510,145,998.5,26.9,21.4,18.6,15.8,71.3,66.0,4.9,250,5.2,0.0
511,146,999.6,25.4,20.2,17.4,14.2,71.3,85.0,0.6,230,4.1,0.0
512,147,998.1,27.0,20.5,15.6,11.1,57.9,15.0,9.8,250,4.4,0.0
513,148,997.7,29.0,21.5,15.1,9.8,50.4,1.0,10.2,250,4.8,0.0
514,149,998.8,30.7,23.2,17.7,13.1,56.0,64.0,8.2,230,4.6,0.0
515,150,998.3,21.5,19.5,17.1,13.9,70.3,100.0,0.0,230,5.1,0.0
516,151,997.1,26.4,19.7,15.5,9.3,57.0,33.0,8.3,250,4.9,0.0
517,152,999.5,22.5,18.8,15.6,12.3,66.5,35.0,4.4,230,5.2,0.0
518,153,1003.3,28.8,22.0,16.3,11.6,55.0,21.0,8.9,270,3.6,0.0
519,154,1001.4,31.2,23.8,17.0,11.1,46.9,6.0,9.4,230,3.8,0.0
520,155,998.6,30.1,22.4,18.8,16.0,67.4,83.0,3.0,230,3.7,0.0
521,156,994.7,25.3,20.9,18.6,16.0,73.9,93.0,0.3,230,4.3,0.0
522,157,994.7,30.8,23.2,17.5,15.3,62.8,58.0,6.8,270,4.0,0.0
523,158,997.3,32.6,25.3,18.8,14.0,51.5,4.0,8.5,270,3.5,0.0
524,159,999.9,31.3,24.9,20.4,14.6,54.9,14.0,7.4,270,3.6,0.0
525,160,1000.5,31.7,24.8,19.8,16.2,59.8,19.0,7.1,270,3.6,0.0
526,161,998.0,32.7,25.8,20.8,15.7,54.3,41.0,7.0,270,3.3,0.0
527,162,998.3,29.6,24.0,20.5,16.3,62.9,33.0,5.8,70,3.6,0.0
528,163,996.7,27.1,22.4,20.0,16.9,71.5,94.0,0.3,270,3.5,1.0
529,164,994.3,22.5,21.3,19.8,17.0,76.9,99.0,0.0,70,1.4,1.0
530,165,995.7,27.4,22.5,18.6,11.4,52.0,55.0,5.1,70,2.6,1.0
531,166,998.3,28.3,22.4,17.1,12.0,52.6,13.0,10.1,270,3.7,0.0
532,167,1000.7,25.1,21.9,18.7,15.0,67.3,81.0,0.6,270,2.4,0.0
533,168,998.4,29.6,23.5,19.6,16.4,65.9,94.0,2.8,50,4.0,1.0
534,169,992.7,21.4,20.2,19.3,18.7,91.1,100.0,0.0,70,2.4,1.0
535,170,989.7,26.8,21.7,18.5,17.6,79.0,61.0,1.1,20,1.4,1.0
536,171,996.3,29.3,23.3,18.7,17.9,73.0,41.0,5.0,70,3.0,1.0
537,172,998.4,24.8,22.3,20.3,18.6,79.5,94.0,0.0,270,2.9,0.0
538,173,999.7,25.4,21.9,19.9,17.6,77.5,94.0,0.6,230,4.2,1.0
539,174,1002.3,23.9,21.6,19.8,18.6,83.8,100.0,0.0,230,3.6,1.0
540,175,1000.0,22.5,20.6,19.2,18.7,89.3,95.0,0.0,70,2.3,1.0
541,176,997.0,27.2,22.6,18.3,18.1,77.3,54.0,4.6,230,4.6,0.0
542,177,995.8,26.6,22.6,19.6,18.2,76.6,89.0,2.0,270,3.2,0.0
543,178,996.0,22.8,21.6,20.7,20.0,90.6,100.0,0.0,230,4.3,1.0
544,179,995.5,26.9,23.8,21.1,19.4,77.4,98.0,0.1,230,2.7,0.0
545,180,992.7,24.1,22.6,21.3,21.0,90.4,100.0,0.0,70,3.2,1.0
546,181,990.1,23.5,21.3,20.1,20.0,92.1,100.0,0.0,230,5.9,1.0
547,182,997.6,29.6,25.1,21.4,22.3,84.8,83.0,1.6,70,2.6,0.0
548,183,999.4,30.9,27.2,24.4,23.8,82.4,85.0,0.3,230,3.5,0.0
549,184,999.3,26.5,25.2,23.5,22.9,87.6,100.0,0.0,230,4.0,1.0
550,185,996.6,30.9,26.0,23.3,20.9,74.3,79.0,5.4,230,4.9,0.0
551,186,994.3,25.4,23.4,21.5,20.6,84.3,93.0,0.0,230,5.6,1.0
552,187,998.9,31.8,26.1,21.1,19.8,69.9,69.0,6.9,50,3.2,0.0
553,188,1000.7,31.5,25.9,22.6,20.3,72.4,29.0,7.0,270,3.4,0.0
554,189,999.1,30.9,25.3,22.0,19.6,72.0,43.0,7.4,270,3.7,0.0
555,190,997.8,30.3,25.1,21.7,18.7,68.6,40.0,5.5,270,3.3,0.0
556,191,994.2,24.8,21.8,20.3,19.2,86.0,89.0,0.0,70,2.8,1.0
557,192,990.9,30.3,25.0,20.6,21.9,83.4,99.0,0.8,70,3.0,1.0
558,193,990.8,31.8,26.7,24.2,21.1,72.5,61.0,5.7,270,3.7,0.0
559,194,996.0,31.4,26.7,22.3,19.2,64.3,54.0,5.7,270,2.7,0.0
560,195,997.4,28.9,24.3,21.8,21.1,82.8,93.0,0.1,70,3.8,1.0
561,196,993.7,27.3,23.2,21.3,21.0,87.0,84.0,0.7,70,3.7,1.0
562,197,994.8,30.1,25.5,21.8,18.3,68.6,53.0,3.6,70,1.5,0.0
563,198,997.0,32.4,26.7,20.7,16.5,55.6,4.0,10.4,70,1.6,0.0
564,199,998.1,31.4,26.4,22.3,17.0,56.8,21.0,6.3,50,3.6,0.0
565,200,997.7,31.7,26.4,22.7,19.9,68.0,60.0,4.7,270,4.1,0.0
566,201,996.8,30.5,26.5,22.6,22.2,77.3,86.0,1.8,230,3.2,1.0
567,202,998.0,27.5,25.9,24.1,22.9,82.6,95.0,0.1,160,4.1,1.0
568,203,998.0,27.8,26.4,24.8,23.3,82.8,100.0,0.0,230,5.4,1.0
569,204,998.6,30.9,25.9,24.4,21.4,76.8,81.0,2.7,270,3.2,1.0
570,205,1000.2,29.0,26.0,24.0,21.0,73.4,83.0,0.1,270,3.1,1.0
571,206,1001.1,32.3,28.1,24.8,21.8,69.0,80.0,0.7,70,1.8,0.0
572,207,999.8,32.8,28.5,25.6,23.2,73.5,49.0,2.8,270,3.0,0.0
573,208,998.4,31.3,28.1,25.3,21.6,68.4,55.0,1.5,270,2.2,0.0
574,209,996.3,31.6,28.3,25.8,22.1,68.5,88.0,0.3,230,4.0,0.0
575,210,996.4,28.1,24.9,22.3,22.2,84.5,100.0,0.0,230,4.1,1.0
576,211,997.1,26.8,25.2,23.6,22.5,84.5,98.0,0.0,230,4.4,1.0
577,212,995.9,30.3,26.1,23.9,23.1,83.6,90.0,0.3,230,6.0,1.0
578,213,998.5,31.0,26.8,23.6,23.9,84.4,78.0,2.5,70,4.6,1.0
579,214,1003.3,34.0,28.7,24.7,23.0,72.1,39.0,6.6,70,3.3,0.0
580,215,1007.9,32.6,28.8,25.1,23.3,72.4,26.0,6.3,320,2.7,0.0
581,216,1006.1,33.8,29.5,24.3,22.7,68.3,30.0,8.7,270,2.4,0.0
582,217,1001.2,31.0,27.3,25.6,21.1,69.8,65.0,5.0,270,2.5,1.0
583,218,995.7,32.6,28.3,24.4,22.6,72.0,59.0,4.6,270,2.5,1.0
